_id,url,title,image_path,image_url,last_update,product_id,description_items,price,price_real,price_discount,off_percent,categories,main_category,category,subcategory
665a766323eec9aaf5f7a8a7,https://us.shein.com/1pc-Pet-Hair-Lint-Roller-Replacement-For-Cleaning-p-15541605.html,1pc Pet Hair Lint Roller Replacement For Cleaning,img/products/168300932955a7e141a9b887112920479305041e23_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_pi/2023/05/02/168300932955a7e141a9b887112920479305041e23_thumbnail_220x293.webp,2024-05-31 22:16:19.478,sp2305021128436224,"{'color': 'white', 'material': 'pp', 'applicable pet': 'cat'}","$1.12
$1.60
-30%",1.6,1.12,-30.0,"['Pet Supplies', 'Pet Cleaning', 'Pet Cleaning Accessories']",Pet Supplies,Pet Cleaning,Pet Cleaning Accessories
665a769323eec9aaf5f7a8e8,https://us.shein.com/5pcs-Bow-knot-Design-Pet-Hair-Clip-p-11431214.html,5pcs Bow-knot Design Pet Hair Clip,img/products/16623469861de8849d3fdaeb67ae5faff4ca1b3521_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_pi/2022/09/05/16623469861de8849d3fdaeb67ae5faff4ca1b3521_thumbnail_220x293.webp,2024-05-31 22:17:07.612,sp2209035800264850,"{'color': 'pink', 'pattern type': 'plain', 'type': 'pet hair clips', 'applicable pet': 'cat/dog', 'material': 'plastic'}","$1.12
$1.40
-20%",1.4,1.12,-20.0,"['Pet Supplies', 'Pet Accessories', 'Pet Hair Accessories']",Pet Supplies,Pet Accessories,Pet Hair Accessories
665a76d023eec9aaf5f7a93e,https://us.shein.com/1pc-Cat-Treat-Feeder-Cat-Stick-Spoon-Squeeze-Dripper-No-Mess-Hands-Pet-Ground-Meat-Snacks-And-Cat-Food-Feeding-Spoon-p-33650368.html,"1pc Cat Treat Feeder, Cat Stick Spoon, Squeeze Dripper, No Mess Hands, Pet Ground Meat Snacks And Cat Food Feeding Spoon",img/products/17131637427d1282c756ca200923346aae4304a05e_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/15/7d/17131637427d1282c756ca200923346aae4304a05e_thumbnail_220x293.webp,2024-05-31 22:18:08.395,sp2404154580554044,"{'color': 'blue', 'power supply': 'none', 'material': 'tpr', 'applicable pet': 'cat/dog'}","$1.13
$1.90
-41%",1.9,1.13,-41.0,"['Pet Supplies', 'Pet Bowls & Feeders', 'Pet Feeders']",Pet Supplies,Pet Bowls & Feeders,Pet Feeders
665a76df23eec9aaf5f7a946,https://us.shein.com/Cute-Pet-Vest-Spring-Summer-Plush-Clothes-For-Medium-And-Small-Dogs-With-Cartoon-Pattern-With-Hood-p-29021035.html,Cute Pet Vest Spring Summer Plush Clothes For Medium And Small Dogs With Cartoon Pattern (With Hood),img/products/17049560677594dcf11948ca3062bb59e289cf95a1_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/01/11/71/17049560677594dcf11948ca3062bb59e289cf95a1_thumbnail_220x293.webp,2024-05-31 22:18:23.546,sp2305318127170680,"{'color': 'beige', 'pattern type': 'animal', 'material': 'flannelette', 'applicable pet': 'dog', 'composition': '100% polyester'}","$1.13
$3.10
-64%",3.1,1.13,-64.0,"['Pet Supplies', 'Pet Clothing', 'Pet Tops', 'Pet Tanks']",Pet Supplies,Pet Clothing,Pet Tops
665a771123eec9aaf5f7a984,https://us.shein.com/7pcs-Pet-Hair-Clips-Heart-Shaped-Sunglasses-Hair-Accessories-For-Dogs-And-Cats-Suitable-For-Maltese-p-34794691.html,"7pcs Pet Hair Clips Heart Shaped Sunglasses Hair Accessories For Dogs And Cats, Suitable For Maltese",img/products/171484643287f3a47a1ccf8f36c631d138b94c829b_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/05/50/171484643287f3a47a1ccf8f36c631d138b94c829b_thumbnail_220x293.webp,2024-05-31 22:19:13.919,sp2405058595551955,"{'color': 'multicolor', 'pattern type': 'animal', 'applicable pet': 'cat/dog', 'material': 'pp'}","$1.14
$1.90
-40%",1.9,1.14,-40.0,"['Pet Supplies', 'Pet Accessories', 'Pet Hair Accessories']",Pet Supplies,Pet Accessories,Pet Hair Accessories
665a772d23eec9aaf5f7a987,https://us.shein.com/1pc-Star-Shaped-Interactive-Plush-Toy-For-Pets-Random-Color-Suitable-For-Small-Pets-p-34114134.html,"1pc Star Shaped Interactive Plush Toy For Pets, Random Color, Suitable For Small Pets",img/products/17141957065e6869a673a9a91698c8adac8f942409_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/27/e4/17141957065e6869a673a9a91698c8adac8f942409_thumbnail_220x293.webp,2024-05-31 22:19:41.551,sp2404230064201000,"{'color': 'multicolor', 'material': 'polyester', 'applicable pet': 'cat/dog', 'composition': '100% polyester'}","$1.14
$1.90
-40%",1.9,1.14,-40.0,"['Pet Supplies', 'Pet Toys', 'Pet Plush Toys']",Pet Supplies,Pet Toys,Pet Plush Toys
665a774723eec9aaf5f7a98a,https://us.shein.com/1pc-Random-Color-Independence-Day-Printed-Cat-Dog-Bandana-Bib-For-Four-Seasons-Suitable-For-Pet-Cats-And-Dogs-p-34015970.html,"1pc Random Color Independence Day Printed Cat Dog Bandana Bib For Four Seasons, Suitable For Pet Cats And Dogs",img/products/17136054809dd94f06acc5298b99847a71284cd6ec_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/20/b7/17136054809dd94f06acc5298b99847a71284cd6ec_thumbnail_220x293.webp,2024-05-31 22:20:07.858,sp2404201521013212,"{'color': 'multicolor', 'applicable pet': 'cat/dog', 'material': 'polyester'}","$1.14
$1.90
-40%",1.9,1.14,-40.0,"['Pet Supplies', 'Pet Accessories', 'Pet Scarves']",Pet Supplies,Pet Accessories,Pet Scarves
665a774e23eec9aaf5f7a98c,https://us.shein.com/5-10pcs-Lifelike-Artificial-Ammania-Seaweed-For-Indoor-Aquariums-Safe-Long-Lasting-PE-Material-Enriches-Aquatic-Environment-p-34011823.html,"5/10pcs Lifelike Artificial Ammania Seaweed For Indoor Aquariums, Safe Long-Lasting PE Material, Enriches Aquatic Environment",img/products/17137457216b0fcb478ae7e5bf4c6b905d77e175df_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/22/df/17137457216b0fcb478ae7e5bf4c6b905d77e175df_thumbnail_220x293.webp,2024-05-31 22:20:14.759,sp2404170537453969,"{'color': 'multicolor', 'applicable pet': 'fish', 'material': 'pe'}","From
$1.14
$1.90
-40%",1.9,1.14,-40.0,"['Pet Supplies', 'Fish & Aquarium Supplies', 'Aquarium Decorations', '5']",Pet Supplies,Fish & Aquarium Supplies,Aquarium Decorations
665a77aa23eec9aaf5f7a99f,https://us.shein.com/1pc-Pet-Polo-Shirt-Stripe-Print-Buttoned-Shirt-For-Small-And-Medium-Dogs-p-30898969.html,1pc Pet Polo Shirt Stripe Print Buttoned Shirt For Small And Medium Dogs,img/products/17093673934ff749a1b69cc0ecdb7c04098e55d949_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/03/02/3b/17093673934ff749a1b69cc0ecdb7c04098e55d949_thumbnail_220x293.webp,2024-05-31 22:21:46.470,sp2403028089029969,"{'applicable pet': 'cat/dog', 'color': 'blue and white', 'material': 'fabric', 'composition': '100% polyester'}","$1.14
$3.30
-65%",3.3,1.14,-65.0,"['Pet Supplies', 'Pet Clothing', 'Pet Tops', 'Pet Shirts']",Pet Supplies,Pet Clothing,Pet Tops
665a77b423eec9aaf5f7a9a9,https://us.shein.com/1-Set-Automatic-Water-Storage-Pet-Bowl-Prevents-Overturning-Grey-With-Pp-Material-For-Feeding-And-Drinking-For-Cats-And-Dogs-p-29219177.html,"1 Set Automatic Water Storage Pet Bowl Prevents Overturning, Grey, With Pp Material For Feeding And Drinking For Cats And Dogs",img/products/17047268080c137beb49428776f0071442b723fcd7_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/01/08/56/17047268080c137beb49428776f0071442b723fcd7_thumbnail_220x293.webp,2024-05-31 22:21:56.985,sp2401081264191616,"{'color': 'grey', 'material': 'pp', 'applicable pet': 'cat/dog'}","$1.14
$5.00
-77%",5.0,1.14,-77.0,"['Pet Supplies', 'Pet Bowls & Feeders', 'Pet Bowls']",Pet Supplies,Pet Bowls & Feeders,Pet Bowls
665a780823eec9aaf5f7aa08,https://us.shein.com/1pc-5pcs-Dog-Dress-For-Small-Female-Dogs-Floral-Pet-Princess-Dress-With-Bow-Cute-Puppy-Summer-Apparel-For-Yorkie-Female-Cats-And-Other-Small-Pets-5-Styles-Available-p-35165818.html,"1pc/5pcs Dog Dress For Small Female Dogs, Floral Pet Princess Dress With Bow, Cute Puppy Summer Apparel For Yorkie Female Cats And Other Small Pets, 5 Styles Available",img/products/171551666369db6d6ac0fade4b8a5f5846fbbbf40e_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/12/40/171551666369db6d6ac0fade4b8a5f5846fbbbf40e_thumbnail_220x293.webp,2024-05-31 22:23:20.054,sp2405122042029398,"{'color': 'multicolor', 'pattern type': 'geometric, plants', 'material': 'polyester', 'applicable pet': 'cat/dog'}","From
$1.15
$2.30
-50%",2.3,1.15,-50.0,"['Pet Supplies', 'Pet Clothing', 'Pet Dresses', '1pc']",Pet Supplies,Pet Clothing,Pet Dresses
665a783c23eec9aaf5f7aa0f,https://us.shein.com/1pc-Pet-Toy-For-Dogs-And-Cats-Ice-Cream-Cone-Shaped-Plush-Toy-For-Interactive-Play-Teeth-Grinding-And-Anxiety-Relief-For-Pets-Only-p-35013620.html,"1pc Pet Toy For Dogs And Cats - Ice Cream Cone Shaped Plush Toy For Interactive Play, Teeth Grinding And Anxiety Relief, For Pets Only",img/products/1715266685c4dccb261dceef4edc5eb2554470f215_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/09/60/1715266685c4dccb261dceef4edc5eb2554470f215_thumbnail_220x293.webp,2024-05-31 22:24:12.834,sp2405098892966617,"{'color': 'multicolor', 'pattern type': 'colorblock', 'material': 'polyester', 'applicable pet': 'cat/dog', 'composition': '70% polyester, 30% viscose'}",$2.30,,2.3,,"['Pet Supplies', 'Pet Toys', 'Pet Plush Toys']",Pet Supplies,Pet Toys,Pet Plush Toys
665a784523eec9aaf5f7aa10,https://us.shein.com/One-Cat-Dog-Toy-Small-Dog-In-An-Ice-Cream-Cone-Plush-Toy-Interactive-Toy-For-Teddy-Golden-Retriever-And-Other-Pets-Only-p-34945110.html,"One Cat & Dog Toy - Small Dog In An Ice Cream Cone Plush Toy, Interactive Toy For Teddy, Golden Retriever And Other Pets Only",img/products/1715181862c8c8ccac8aea131b9bb5c27b6bc07564_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/08/62/1715181862c8c8ccac8aea131b9bb5c27b6bc07564_thumbnail_220x293.webp,2024-05-31 22:24:21.703,sp2405088901886686,"{'color': 'multicolor', 'material': 'polyester', 'applicable pet': 'cat/dog', 'composition': '70% polyester, 30% viscose'}","$1.15
$2.30
-50%",2.3,1.15,-50.0,"['Pet Supplies', 'Pet Toys', 'Pet Plush Toys']",Pet Supplies,Pet Toys,Pet Plush Toys
665a784e23eec9aaf5f7aa11,https://us.shein.com/1pc-Pet-ID-Tag-Cute-Bone-Shaped-Dog-Cat-Identity-Tag-Anti-Lost-Anti-Theft-p-34862373.html,"1pc Pet ID Tag, Cute Bone Shaped Dog & Cat Identity Tag, Anti-Lost & Anti-Theft",img/products/17149565221d31b32d788ee8bbacdb3b19e4232d49_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/06/6c/17149565221d31b32d788ee8bbacdb3b19e4232d49_thumbnail_220x293.webp,2024-05-31 22:24:30.957,sp2404220788727221,"{'color': 'multicolor', 'pattern type': 'animal, cartoon', 'material': 'stainless steel', 'applicable pet': 'cat/dog'}","$1.15
$2.30
-50%",2.3,1.15,-50.0,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet ID Tags']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet ID Tags
665a786a23eec9aaf5f7aa14,https://us.shein.com/1pc-Summer-Thin-Breathable-Pet-Vest-With-Harness-p-32071942.html,1pc Summer Thin Breathable Pet Vest With Harness,img/products/171091101503dc327c46335af6d1cf91cbbff3c682_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/03/20/e5/171091101503dc327c46335af6d1cf91cbbff3c682_thumbnail_220x293.webp,2024-05-31 22:24:58.527,sp2403202592449244,"{'color': 'multicolor', 'pattern type': 'letter', 'material': 'fabric', 'applicable pet': 'cat/dog'}","$1.15
$3.30
-65%",3.3,1.15,-65.0,"['Pet Supplies', 'Pet Clothing', 'Pet Tops', 'Pet Tanks']",Pet Supplies,Pet Clothing,Pet Tops
665a787723eec9aaf5f7aa1b,https://us.shein.com/1pc-Coral-Fleece-Pet-Blanket-With-Paw-Print-Winter-Style-Perfect-For-Small-And-Medium-Dogs-And-Cats-To-Sleep-All-Seasons-p-29812081.html,"1pc Coral Fleece Pet Blanket With Paw Print, Winter Style, Perfect For Small And Medium Dogs And Cats To Sleep All Seasons",img/products/1706334225eeba79c9b47df4e79ad5dee96bdd6ace_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/01/27/d4/1706334225eeba79c9b47df4e79ad5dee96bdd6ace_thumbnail_220x293.webp,2024-05-31 22:25:11.391,sp2401276805754687,"{'color': 'white', 'material': 'polyester', 'applicable pet': 'cat/dog', 'composition': '70% polyester, 30% viscose'}","From
$0.62
$2.80
-78%",2.8,0.62,-78.0,"['Pet Supplies', 'Pet Bedding', 'Pet Blankets & Covers']",Pet Supplies,Pet Bedding,Pet Blankets & Covers
665a787d23eec9aaf5f7aa1e,https://us.shein.com/2pcs-Plastic-Artificial-Aquatic-Plants-For-Fish-Tank-Terrarium-Decoration-Random-Color-And-Style-p-34015252.html,"2pcs Plastic Artificial Aquatic Plants For Fish Tank & Terrarium Decoration, Random Color And Style",img/products/1711527607aa80b4fb11eb97f885463ca192c7ef21_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/03/27/37/1711527607aa80b4fb11eb97f885463ca192c7ef21_thumbnail_220x293.webp,2024-05-31 22:25:17.973,sp2403270060841299,"{'color': 'multicolor', 'applicable pet': 'fish', 'material': 'pe'}","$1.16
$1.20
-3%",1.2,1.16,-3.0,"['Pet Supplies', 'Fish & Aquarium Supplies', 'Aquarium Decorations']",Pet Supplies,Fish & Aquarium Supplies,Aquarium Decorations
665a78b323eec9aaf5f7aa3d,https://us.shein.com/A-White-Pet-Plush-Toy-In-The-Shape-Of-A-Wine-Bottle-Pet-Chewing-Toy-Pet-Boredom-Relief-Interactive-Sounding-Toy-Only-For-Pets-p-27622446.html,A White Pet Plush Toy In The Shape Of A Wine Bottle. Pet Chewing Toy. Pet Boredom Relief Interactive Sounding Toy. Only For Pets.,img/products/170239599193e24685114c49f1a374ad9df959b254_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2023/12/12/1c/170239599193e24685114c49f1a374ad9df959b254_thumbnail_220x293.webp,2024-05-31 22:26:11.696,sp2312128648450666,"{'color': 'white', 'material': 'polyester', 'applicable pet': 'dog', 'composition': '60% viscose, 40% polyester'}","$1.16
$3.00
-61%",3.0,1.16,-61.0,"['Pet Supplies', 'Pet Toys', 'Pet Plush Toys']",Pet Supplies,Pet Toys,Pet Plush Toys
665a78f723eec9aaf5f7aa98,https://us.shein.com/1pc-Random-Color-Style-Handmade-Woven-Vine-Carrot-Corn-Shaped-Chew-Toy-For-Small-Pets-hamster-Rabbit-Bird-Parrot-Etc-p-18951036.html,"1pc Random Color & Style Handmade Woven Vine, Carrot & Corn Shaped Chew Toy For Small Pets (hamster, Rabbit, Bird, Parrot, Etc.)",img/products/1688512580db6e1911f2b4e616c0090b026f736758_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2023/07/05/1688512580db6e1911f2b4e616c0090b026f736758_thumbnail_220x293.webp,2024-05-31 22:27:19.169,sp2307051124161928,"{'color': 'multicolor', 'applicable pet': 'small animal', 'material': 'rattan'}","$1.16
$3.00
-61%",3.0,1.16,-61.0,"['Pet Supplies', 'Small Animal Supplies', 'Small Pet Toys']",Pet Supplies,Small Animal Supplies,Small Pet Toys
665a790a23eec9aaf5f7aab1,https://us.shein.com/1pc-Fluorescent-Pink-Silicone-Love-Heart-Shaped-Pet-Collar-For-Cats-And-Small-Dogs-Glow-in-the-dark-Collar-For-Nighttime-Outdoor-Activities-Anti-lost-Pet-Accessory-p-17635356.html,"1pc Fluorescent Pink Silicone Love Heart Shaped Pet Collar For Cats And Small Dogs, Glow-in-the-dark Collar For Nighttime Outdoor Activities Anti-lost Pet Accessory",img/products/168658719208b55e013ac83f80307a915053ba4636_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2023/06/13/168658719208b55e013ac83f80307a915053ba4636_thumbnail_220x293.webp,2024-05-31 22:27:38.377,sp2306138834459590,"{'color': 'hot pink', 'material': 'silicone', 'applicable pet': 'cat/dog'}","$1.16
$1.60
-28%",1.6,1.16,-28.0,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Collars']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Collars
665a792c23eec9aaf5f7aacc,https://us.shein.com/One-Piece-Pet-Clothes-Summer-Dog-Vest-Thin-And-Breathable-Corgi-Dog-Clothing-For-Small-Dogs-And-Cats-p-32978483.html,One Piece Pet Clothes Summer Dog Vest Thin And Breathable Corgi Dog Clothing For Small Dogs And Cats,img/products/1712076125fd8183e95a2b3c3b8ef88b6c3de8bc76_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/03/9d/1712076125fd8183e95a2b3c3b8ef88b6c3de8bc76_thumbnail_220x293.webp,2024-05-31 22:28:12.237,sp2404038989709019,"{'color': 'multicolor', 'material': 'fabric', 'applicable pet': 'cat/dog'}","$1.17
$2.00
-42%",2.0,1.17,-42.0,"['Pet Supplies', 'Pet Clothing', 'Pet Tops', 'Pet Tanks']",Pet Supplies,Pet Clothing,Pet Tops
665a794d23eec9aaf5f7aadd,https://us.shein.com/1pc-Nylon-With-Bone-Tag-Soft-Padded-Adjustable-Breathable-Thick-Sturdy-Durable-Stable-Comfortable-Reflective-Puppy-Pet-Collar-For-Small-Medium-Large-Dogs-Outdoor-Walking-p-31219604.html,1pc Nylon With Bone Tag Soft Padded Adjustable Breathable Thick Sturdy Durable Stable Comfortable Reflective Puppy Pet Collar For Small Medium Large Dogs Outdoor Walking,img/products/17095487032647d53d0a01a356c88ef5ce166ebd92_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/03/04/74/17095487032647d53d0a01a356c88ef5ce166ebd92_thumbnail_220x293.webp,2024-05-31 22:28:45.057,sp2312155856802422,"{'color': 'red', 'material': 'polyamide', 'applicable pet': 'dog'}","From
$1.17
$2.60
-55%",2.6,1.17,-55.0,"['Pet Supplies', 'Pet Collars, Leashes & Harnesses', 'Pet Collars']",Pet Supplies,"Pet Collars, Leashes & Harnesses",Pet Collars
665a7a1523eec9aaf5f7ab9c,https://us.shein.com/1pc-Pet-Paw-Print-Ink-Pad-For-Dogs-Touchless-Ink-Pad-Pet-Footprint-PadFor-Memorial-Supplies-p-31507014.html,"1pc Pet Paw Print Ink Pad For Dogs,Touchless Ink Pad Pet Footprint PadFor Memorial Supplies",img/products/17127705101bc5b899e6b0fbe71b19933ff5c77c04_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/11/fd/17127705101bc5b899e6b0fbe71b19933ff5c77c04_thumbnail_220x293.webp,2024-05-31 22:32:05.565,sp2403098514553001,"{'color': 'black', 'applicable pet': 'cat/dog', 'material': 'paper'}","$0.94
$2.70
-65%",2.7,0.94,-65.0,"['Pet Supplies', 'Pet Memorial', 'Pet Caskets & Urns']",Pet Supplies,Pet Memorial,Pet Caskets & Urns
665a7a2723eec9aaf5f7aba5,https://us.shein.com/1pc-Polyester-Pet-Headband-With-Elastic-Ear-Protection-p-30328634.html,1pc Polyester Pet Headband With Elastic Ear Protection,img/products/17082463560905e4d95d40a582f037dafee9ac3d1d_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/02/18/3a/17082463560905e4d95d40a582f037dafee9ac3d1d_thumbnail_220x293.webp,2024-05-31 22:32:23.728,sp2211066732012351,"{'color': 'black', 'applicable pet': 'cat/dog', 'material': 'fabric', 'composition': '100% polyester'}","From
$1.18
$2.40
-51%",2.4,1.18,-51.0,"['Pet Supplies', 'Pet Accessories', 'Pet Headwear']",Pet Supplies,Pet Accessories,Pet Headwear
665a7a4723eec9aaf5f7abcb,https://us.shein.com/1pc-Pet-Feeding-Mat-Waterproof-Non-slip-And-Leak-proof-Mat-For-Pet-Bowls-p-25281508.html,"1pc Pet Feeding Mat, Waterproof, Non-slip And Leak-proof Mat For Pet Bowls",img/products/16977669657e596745090360616a0e1e0b9313a15d_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2023/10/20/35/16977669657e596745090360616a0e1e0b9313a15d_thumbnail_220x293.webp,2024-05-31 22:32:55.497,sp2310200415499025,"{'color': 'white', 'material': 'silicone', 'applicable pet': 'cat/dog'}","$1.18
$4.90
-76%",4.9,1.18,-76.0,"['Pet Supplies', 'Pet Bowls & Feeders', 'Pet Placemats']",Pet Supplies,Pet Bowls & Feeders,Pet Placemats
665a7a5823eec9aaf5f7abe0,https://us.shein.com/Cat-And-Dog-Bow-Collar-Adjustable-Small-Cat-And-Dog-Safety-Collar-And-Bow-Pet-Collar-Accessories-p-35741150.html,"Cat And Dog Bow Collar, Adjustable Small Cat And Dog Safety Collar And Bow, Pet Collar Accessories",img/products/1716460607ee82554ad558252b11943bafb204c4e2_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/23/e1/1716460607ee82554ad558252b11943bafb204c4e2_thumbnail_220x293.webp,2024-05-31 22:33:12.085,sp2405236631797333,"{'color': 'multicolor', 'pattern type': 'animal, cartoon, plaid', 'material': 'pp', 'applicable pet': 'cat/dog'}",$1.20,,1.2,,"['Pet Supplies', 'Pet Accessories', 'Pet Bows & Ties']",Pet Supplies,Pet Accessories,Pet Bows & Ties
665a7a7d23eec9aaf5f7abf1,https://us.shein.com/3pcs-Set-New-Design-Plush-Squeaky-Pet-Toys-For-Medium-Small-Cats-And-Dogs-Colors-Random-Catnip-Not-Included-p-29241536.html,"3pcs/Set New Design Plush Squeaky Pet Toys For Medium & Small Cats And Dogs, Colors Random, Catnip Not Included",img/products/171384021887f741c3b546fd47ccbdefa06ffd3541_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/04/23/8e/171384021887f741c3b546fd47ccbdefa06ffd3541_thumbnail_220x293.webp,2024-05-31 22:33:49.926,sp2401146039730003,"{'color': 'multicolor', 'pattern type': 'geometric, plants, cartoon', 'material': 'polyester', 'applicable pet': 'cat/dog', 'composition': '100% polyester'}","From
$1.19
$1.40
-15%",1.4,1.19,-15.0,"['Pet Supplies', 'Pet Toys', 'Pet Plush Toys', '3pcs']",Pet Supplies,Pet Toys,Pet Plush Toys
665a7a9523eec9aaf5f7ac10,https://us.shein.com/1pc-Warm-Soft-Light-Blue-Plush-Parrot-Hammock-Nest-Bed-Suitable-For-Small-Birds-Like-Parrots-And-Hamsters-Can-Be-Used-As-Accessories-For-Birdcages-p-27859858.html,"1pc Warm & Soft Light Blue Plush Parrot Hammock Nest Bed, Suitable For Small Birds Like Parrots And Hamsters, Can Be Used As Accessories For Birdcages",img/products/1703546913d4ab697771ec35472dfd1459e78bb406_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2023/12/26/4f/1703546913d4ab697771ec35472dfd1459e78bb406_thumbnail_220x293.webp,2024-05-31 22:34:13.454,sp2312089808701332,"{'color': 'blue', 'applicable pet': 'small animal', 'material': 'polyester', 'composition': '100% polyester'}","From
$1.19
$2.40
-50%",2.4,1.19,-50.0,"['Pet Supplies', 'Bird Supplies', 'Bird Houses & Nests']",Pet Supplies,Bird Supplies,Bird Houses & Nests
665a7abd23eec9aaf5f7ac3f,https://us.shein.com/1pc-Multifunction-Pet-Hair-Removal-Comb-p-16112549.html,1pc Multifunction Pet Hair Removal Comb,img/products/1683883708512c0adafc51bde7b799f8a1911beaff_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_pi/2023/05/12/1683883708512c0adafc51bde7b799f8a1911beaff_thumbnail_220x293.webp,2024-05-31 22:34:53.977,sp2305127689352880,"{'color': 'white', 'material': 'pp', 'applicable pet': 'cat/dog'}","From
$1.19
$1.40
-15%",1.4,1.19,-15.0,"['Pet Supplies', 'Pet Grooming', 'Pet Grooming Tools', 'Pet Hair Combs & Brushes']",Pet Supplies,Pet Grooming,Pet Grooming Tools
665a7b9d23eec9aaf5f7ad34,https://us.shein.com/Pet-Accessories-Collar-Bell-With-Anti-Loss-Sound-Function-Random-Color-p-35630258.html,Pet Accessories Collar Bell With Anti-Loss Sound Function Random Color,img/products/171159118197b27495b1f7c0fb903fcd591deec5bc_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/03/28/60/171159118197b27495b1f7c0fb903fcd591deec5bc_thumbnail_220x293.webp,2024-05-31 22:38:37.105,sp2403281085055483,"{'color': 'multicolor', 'pattern type': 'colorblock', 'applicable pet': 'cat/dog', 'material': 'aluminum alloy', 'composition': '100% metal'}",$1.20,,1.2,,"['Pet Supplies', 'Pet Accessories', 'Pet Necklaces']",Pet Supplies,Pet Accessories,Pet Necklaces
665a7bb723eec9aaf5f7ad37,https://us.shein.com/1pc-Pet-Dog-Cat-Vest-Letter-Printed-Thin-Summer-Sleeveless-Clothes-Breathable-For-Teddy-Beagle-Pug-Etc-p-35490528.html,"1pc Pet Dog/Cat Vest, Letter Printed, Thin Summer Sleeveless Clothes, Breathable, For Teddy/Beagle/Pug, Etc.",img/products/1716107561e94c9065f753762839c86fe637899010_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/19/71/1716107561e94c9065f753762839c86fe637899010_thumbnail_220x293.webp,2024-05-31 22:39:03.530,sp2405192701215371,"{'care instructions': 'hand wash,do not dry clean', 'color': 'black', 'pattern type': 'colorblock, letter', 'material': 'fabric', 'applicable pet': 'cat/dog', 'composition': '100% polyester'}","From
$1.20",,1.2,,"['Pet Supplies', 'Pet Clothing', 'Pet Tops', 'Pet Tanks', '1pc Pet Dog', 'Cat Vest, Letter Printed, Thin Summer Sleeveless Clothes, Breathable, For Teddy', 'Beagle']",Pet Supplies,Pet Clothing,Pet Tops
665a7bc023eec9aaf5f7ad38,https://us.shein.com/Pet-Medicine-Feeder-One-Piece-Syringe-Press-Type-Feeding-Stick-For-Cats-And-Dogs-Liquid-Injector-For-Kittens-p-35489609.html,"Pet Medicine Feeder, One-Piece Syringe & Press-Type Feeding Stick For Cats And Dogs, Liquid Injector For Kittens",img/products/17159245472e7eff01cb4300aa9628abee80f148a1_thumbnail_220x293.webp,https://img.ltwebstatic.com/images3_spmp/2024/05/17/d6/17159245472e7eff01cb4300aa9628abee80f148a1_thumbnail_220x293.webp,2024-05-31 22:39:12.307,sp2405178988190950,"{'color': 'green', 'power supply': 'none', 'pattern type': 'plain', 'material': 'pp', 'applicable pet': 'small animal'}",$1.20,,1.2,,"['Pet Supplies', 'Pet Bowls & Feeders', 'Pet Feeders']",Pet Supplies,Pet Bowls & Feeders,Pet Feeders
